,translationsCount,lexicalEntryCount,lexicalSenseCount,type,wiktionaryDumpVersion,dataSet,pageCount,observationLanguage
0,449992,108234,91043,http://purl.org/linked-data/cube#Observation,2012-12-27,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,173479,de
0,451877,109327,91527,http://purl.org/linked-data/cube#Observation,2013-01-08,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,174692,de
0,453236,110013,91838,http://purl.org/linked-data/cube#Observation,2013-01-18,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,175596,de
0,455493,111364,92162,http://purl.org/linked-data/cube#Observation,2013-01-29,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,177002,de
0,457605,113428,92483,http://purl.org/linked-data/cube#Observation,2013-02-09,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,179137,de
0,459232,116488,92777,http://purl.org/linked-data/cube#Observation,2013-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,182226,de
0,461446,119416,93249,http://purl.org/linked-data/cube#Observation,2013-03-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,185215,de
0,463226,120099,93617,http://purl.org/linked-data/cube#Observation,2013-03-21,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,186196,de
0,465674,122552,94201,http://purl.org/linked-data/cube#Observation,2013-04-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,188849,de
0,467313,123280,94503,http://purl.org/linked-data/cube#Observation,2013-04-25,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,189585,de
0,468852,125030,94889,http://purl.org/linked-data/cube#Observation,2013-05-14,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,191419,de
0,470553,126270,95331,http://purl.org/linked-data/cube#Observation,2013-06-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,192794,de
0,471892,135103,95593,http://purl.org/linked-data/cube#Observation,2013-06-16,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,201736,de
0,473046,143993,95924,http://purl.org/linked-data/cube#Observation,2013-06-30,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,210663,de
0,474863,155205,96377,http://purl.org/linked-data/cube#Observation,2013-07-17,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,221958,de
0,477975,169369,96986,http://purl.org/linked-data/cube#Observation,2013-08-08,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,236370,de
0,479089,173416,97251,http://purl.org/linked-data/cube#Observation,2013-08-18,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,240497,de
0,480460,186607,97653,http://purl.org/linked-data/cube#Observation,2013-08-28,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,253778,de
0,481537,195522,97879,http://purl.org/linked-data/cube#Observation,2013-09-10,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,262807,de
0,482641,199826,98138,http://purl.org/linked-data/cube#Observation,2013-09-22,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,267307,de
0,484087,200735,98516,http://purl.org/linked-data/cube#Observation,2013-10-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,268446,de
0,485508,201753,98890,http://purl.org/linked-data/cube#Observation,2013-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,269564,de
0,487517,202877,99424,http://purl.org/linked-data/cube#Observation,2013-11-04,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,270905,de
0,489788,204068,100024,http://purl.org/linked-data/cube#Observation,2013-11-18,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,272340,de
0,489788,204068,100023,http://purl.org/linked-data/cube#Observation,2013-11-19,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,272340,de
0,490680,205977,100433,http://purl.org/linked-data/cube#Observation,2013-12-04,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,274626,de
0,492445,207128,100819,http://purl.org/linked-data/cube#Observation,2013-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,276248,de
0,494394,208877,101309,http://purl.org/linked-data/cube#Observation,2014-01-04,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,278458,de
0,496381,209787,101797,http://purl.org/linked-data/cube#Observation,2014-01-19,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,279905,de
0,496381,209787,101462,http://purl.org/linked-data/cube#Observation,2014-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,279905,de
0,498692,210688,101971,http://purl.org/linked-data/cube#Observation,2014-02-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,281477,de
0,389798,210688,101975,http://purl.org/linked-data/cube#Observation,2014-02-08,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,281477,de
0,390938,211564,102468,http://purl.org/linked-data/cube#Observation,2014-02-24,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,282902,de
0,393163,212640,103059,http://purl.org/linked-data/cube#Observation,2014-03-12,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,284609,de
0,394174,213465,103525,http://purl.org/linked-data/cube#Observation,2014-03-28,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,286481,de
0,393476,214732,104055,http://purl.org/linked-data/cube#Observation,2014-04-14,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,288909,de
0,393476,214732,104055,http://purl.org/linked-data/cube#Observation,2014-04-15,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,288894,de
0,396376,215808,104556,http://purl.org/linked-data/cube#Observation,2014-05-04,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,290274,de
0,398044,217014,105117,http://purl.org/linked-data/cube#Observation,2014-05-21,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,292487,de
0,399202,218305,105629,http://purl.org/linked-data/cube#Observation,2014-06-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,294842,de
0,400618,219779,106301,http://purl.org/linked-data/cube#Observation,2014-06-25,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,297353,de
0,403194,222566,107180,http://purl.org/linked-data/cube#Observation,2014-07-25,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,301397,de
0,404568,224331,107819,http://purl.org/linked-data/cube#Observation,2014-08-16,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,304116,de
0,406368,225899,108257,http://purl.org/linked-data/cube#Observation,2014-09-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,306390,de
0,408988,228202,108794,http://purl.org/linked-data/cube#Observation,2014-09-29,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,309788,de
0,412223,230874,109697,http://purl.org/linked-data/cube#Observation,2014-10-27,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,313861,de
0,415800,235330,110682,http://purl.org/linked-data/cube#Observation,2014-11-23,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,319979,de
0,415800,235330,110682,http://purl.org/linked-data/cube#Observation,2014-11-24,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,319979,de
0,420545,239542,111780,http://purl.org/linked-data/cube#Observation,2014-12-22,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,325355,de
0,420545,239541,111780,http://purl.org/linked-data/cube#Observation,2014-12-23,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,325356,de
0,420591,96626,111770,http://purl.org/linked-data/cube#Observation,2014-12-24,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,183667,de
0,426689,99926,113231,http://purl.org/linked-data/cube#Observation,2015-02-18,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,188474,de
0,431005,100838,113979,http://purl.org/linked-data/cube#Observation,2015-03-15,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,189859,de
0,434580,101713,114688,http://purl.org/linked-data/cube#Observation,2015-04-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,191062,de
0,442838,104505,116290,http://purl.org/linked-data/cube#Observation,2015-06-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,194509,de
0,446684,107435,117310,http://purl.org/linked-data/cube#Observation,2015-07-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,197587,de
0,449751,111331,119105,http://purl.org/linked-data/cube#Observation,2015-08-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,201561,de
0,452371,113323,120035,http://purl.org/linked-data/cube#Observation,2015-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,203804,de
0,456286,115234,121168,http://purl.org/linked-data/cube#Observation,2015-10-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,206185,de
0,462544,116785,122087,http://purl.org/linked-data/cube#Observation,2015-11-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,208536,de
0,465080,117739,122686,http://purl.org/linked-data/cube#Observation,2015-11-23,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,209768,de
0,465765,118006,122816,http://purl.org/linked-data/cube#Observation,2015-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,210045,de
0,468394,119855,123529,http://purl.org/linked-data/cube#Observation,2015-12-26,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,211954,de
0,469902,121910,124134,http://purl.org/linked-data/cube#Observation,2016-01-11,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,214208,de
0,473241,124458,124771,http://purl.org/linked-data/cube#Observation,2016-02-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,217208,de
0,473241,124458,124771,http://purl.org/linked-data/cube#Observation,2016-02-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,217208,de
0,477415,133186,125688,http://purl.org/linked-data/cube#Observation,2016-03-04,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,226578,de
0,477415,133186,125688,http://purl.org/linked-data/cube#Observation,2016-03-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,226578,de
0,480991,141355,126281,http://purl.org/linked-data/cube#Observation,2016-04-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,235448,de
0,483775,147426,126897,http://purl.org/linked-data/cube#Observation,2016-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,242351,de
